token,rating-human,specificity1,specificity2,specificity3
transfiguration,2.35,3.3703959149079794,3.3934196276540396,2.428571428571429
dweller,3.5,2.3813337435340385,2.268061650372507,2.142857142857143
knot,4.87,3.008261673776419,2.998447196503588,1.8571428571428572
leggings,4.86,3.1601834977558143,3.1673760986021122,2.428571428571429
coke,4.83,2.9177281134935296,2.902934955812597,1.7142857142857144
pebble,4.86,3.008261673776419,3.00167806360021,1.8571428571428572
coconspirator,3.0,3.5514630354737595,3.5442978045507396,2.7142857142857144
brimstone,3.83,3.2798623546250893,3.387854349667118,2.2857142857142856
shuteye,3.42,3.0987952340593092,3.097190304291201,2.0
identifier,2.52,2.9177281134935296,2.8997040887159753,1.7142857142857144
damages,3.12,3.0987952340593092,3.097190304291201,2.428571428571429
goulash,4.2,3.008261673776419,3.00167806360021,2.142857142857143
wristwatch,4.85,3.4609294751908695,3.495393602538275,2.571428571428571
accordion,4.86,3.4609294751908695,3.495393602538275,2.571428571428571
procrastinator,2.82,3.2798623546250893,3.2480684811879006,2.2857142857142856
curriculum,3.23,2.7366609929277494,2.7022178731407496,1.7142857142857144
quarrel,3.32,2.979116377190034,2.9666590159302646,2.142857142857143
lightning,4.59,3.5890378579272424,3.631887935756458,3.0
exasperation,2.48,3.1893287943421993,3.195933412078814,2.142857142857143
gestation,3.44,2.9177281134935296,2.8997040887159753,1.7142857142857144
nationalism,1.78,2.8647693756641224,2.841943073455555,1.8571428571428572
raccoon,4.67,3.5514630354737595,3.6840836730299564,2.7142857142857144
dugout,4.68,3.0987952340593092,3.100421171387823,2.0
quesadilla,4.92,3.1893287943421993,3.1991642791754358,2.142857142857143
seaweed,4.89,3.0458364962299025,3.0426601561274027,2.2857142857142856
syringe,4.81,3.0987952340593092,3.100421171387823,2.2857142857142856
actuality,1.96,2.6461274326448594,2.6034747653531367,1.7142857142857144
constitution,3.23,3.1893287943421993,3.195933412078814,2.142857142857143
master,2.63,3.2798623546250893,3.2480684811879006,2.428571428571429
forgetfulness,1.82,3.0987952340593092,3.097190304291201,2.142857142857143
drain,4.61,3.4609294751908695,3.4921627354416525,2.571428571428571
borax,4.15,3.2798623546250893,3.387854349667118,2.2857142857142856
computer,4.93,2.732641835242844,2.7010651269244237,2.142857142857143
magician,4.21,3.2269036167956826,3.19030746592748,2.428571428571429
leavings,2.92,2.482501156852341,2.42501092347393,1.7142857142857144
deadline,2.66,2.7366609929277494,2.7022178731407496,1.5714285714285714
anthology,3.07,3.1893287943421993,3.1991642791754358,2.428571428571429
cosmologist,4.18,3.4609294751908695,3.4455546967631263,2.571428571428571
scourge,2.31,3.2798623546250893,3.297907386963049,2.2857142857142856
reputation,1.64,2.8647693756641224,2.841943073455555,2.0
rubberneck,3.0,3.3703959149079794,3.3468115889755135,2.428571428571429
defamation,2.25,2.721277077560879,2.685438950407521,1.8571428571428572
tot,4.22,2.9177281134935296,2.8997040887159753,1.7142857142857144
clan,3.46,2.303787475062362,2.230091555576834,1.5714285714285714
character,2.93,3.1893287943421993,3.195933412078814,2.142857142857143
comforter,4.7,3.1893287943421993,3.1493253734002877,2.2857142857142856
framework,3.24,2.8647693756641224,2.841943073455555,2.142857142857143
prejudice,2.22,2.798049256624254,2.7691728003550384,2.0
massacre,4.0,3.4609294751908695,3.4921627354416525,2.7142857142857144
militia,4.0,2.9553029359470124,2.9406861812431675,2.0
clientele,3.31,2.8271945532106395,2.8009609809283624,1.5714285714285714
crossbreed,3.04,2.8647693756641224,2.8451739405521765,1.8571428571428572
fuchsia,4.17,3.2269036167956826,3.2401463717026284,2.428571428571429
sanctum,2.85,3.0987952340593092,3.100421171387823,2.0
entanglement,2.76,3.0987952340593092,3.100421171387823,2.142857142857143
cannon,4.79,3.025702518549681,3.0207004372962296,2.2857142857142856
fundamentalism,1.77,3.9135972766053198,3.5075281670624214,3.2857142857142856
bypass,3.5,3.1893287943421993,3.1991642791754358,2.142857142857143
dumpling,4.65,2.8271945532106395,2.8041918480249843,1.8571428571428572
outlet,4.31,2.634422980831736,2.593939825572454,2.142857142857143
wind,3.93,2.6589849187772363,2.6207290303557667,2.142857142857143
chooser,3.25,3.1893287943421993,3.1493253734002877,2.142857142857143
reverend,4.14,2.844635397983901,2.773375315945855,2.428571428571429
showplace,4.07,3.008261673776419,3.00167806360021,1.8571428571428572
rubdown,3.62,3.3703959149079794,3.3934196276540396,2.428571428571429
folktale,3.26,2.9177281134935296,2.8997040887159753,1.7142857142857144
leisure,2.03,2.721277077560879,2.685438950407521,1.8571428571428572
misapplication,2.24,3.1893287943421993,3.195933412078814,2.142857142857143
medallion,4.68,3.2798623546250893,3.2946765198664267,2.2857142857142856
leaf,5.0,2.543889420548846,2.4951967177848413,2.0
abolitionism,1.86,3.0987952340593092,3.097190304291201,2.0
system,2.94,2.4205311001258236,2.360652313567981,1.8571428571428572
angles,3.59,2.7797946252962324,2.749262846267931,2.2857142857142856
assuredness,1.59,3.0987952340593092,3.097190304291201,2.0
bookkeeper,4.64,3.4609294751908695,3.4455546967631263,2.571428571428571
impeachment,2.69,3.0987952340593092,3.097190304291201,2.0
fluster,2.76,3.0987952340593092,3.097190304291201,2.0
entitlement,1.79,3.4609294751908695,3.4921627354416525,2.571428571428571
puzzlement,2.0,3.1893287943421993,3.195933412078814,2.142857142857143
perceptiveness,1.63,3.0987952340593092,3.097190304291201,2.0
skeptic,2.31,3.0987952340593092,3.050582265612675,2.2857142857142856
merchandiser,3.97,2.8231753955257335,2.7499693289368885,2.428571428571429
meetinghouse,4.58,3.1893287943421993,3.1991642791754358,2.142857142857143
scallion,4.72,3.4609294751908695,3.495393602538275,2.571428571428571
pirate,4.64,3.641996595756649,3.6430409123383525,2.857142857142857
mahjong,3.92,3.2798623546250893,3.2946765198664267,2.2857142857142856
slack,3.15,3.4609294751908695,3.5853405652423436,2.571428571428571
sterilizer,3.96,3.0458364962299025,3.0426601561274027,2.142857142857143
variability,1.88,2.7366609929277494,2.7022178731407496,1.7142857142857144
damsel,3.88,3.641996595756649,3.6430409123383525,2.857142857142857
fettuccine,4.7,2.9177281134935296,2.902934955812597,1.8571428571428572
talker,4.39,2.8647693756641224,2.795335034777028,2.428571428571429
coolant,4.25,3.4609294751908695,3.204802755103713,2.571428571428571
intensifier,2.31,3.1893287943421993,3.195933412078814,2.142857142857143
stoppage,2.92,2.7742358153812323,2.7431999656679418,1.7142857142857144
captain,4.19,3.732530156039539,3.7417840201259653,3.0
integer,3.48,2.332932771648747,2.261879736150158,1.7142857142857144
blather,2.23,3.008261673776419,2.998447196503588,1.8571428571428572
peppermint,4.43,3.3703959149079794,3.396650494750662,2.428571428571429
seediness,2.04,2.8271945532106395,2.8009609809283624,1.7142857142857144
traps,4.15,2.6950670127803074,2.6600830343972315,2.0
noun,3.15,2.888582816907144,2.8679159081426517,2.142857142857143
tamer,2.64,3.4609294751908695,3.4455546967631263,2.571428571428571
newness,1.79,2.707515696341364,2.670429692567426,1.7142857142857144
sequin,4.24,3.0987952340593092,3.100421171387823,2.0
thumbtack,4.96,3.5514630354737595,3.5941367103258877,2.7142857142857144
cookie,5.0,2.65027420373844,2.6112284311102982,2.0
purchaser,3.24,3.2798623546250893,3.2480684811879006,2.571428571428571
king,4.1,3.5514630354737595,3.5442978045507396,3.0
exercise,3.87,2.754101837701011,2.7212402468367687,2.2857142857142856
specs,3.04,3.0458364962299025,3.0426601561274027,2.2857142857142856
warmonger,3.81,3.1893287943421993,3.1493253734002877,2.2857142857142856
bondsman,3.79,3.2798623546250893,3.2480684811879006,2.2857142857142856
budget,3.14,3.0458364962299025,3.0394292890307804,2.142857142857143
drinker,3.32,3.1601834977558143,3.117537192826964,2.428571428571429
parasite,4.34,2.6045334524974173,2.5613399266096186,1.8571428571428572
depreciation,2.0,3.2798623546250893,3.2946765198664267,2.2857142857142856
psychopath,3.46,3.4609294751908695,3.4455546967631263,2.571428571428571
scan,3.48,3.2798623546250893,3.2946765198664267,2.2857142857142856
schoolboy,4.5,3.641996595756649,3.6430409123383525,2.857142857142857
workbench,4.62,3.2798623546250893,3.297907386963049,2.428571428571429
room,4.79,2.4094084413427126,2.3485210564789583,2.0
villa,4.79,3.2798623546250893,3.2480684811879006,2.2857142857142856
daytimes,3.28,2.707515696341364,2.670429692567426,1.7142857142857144
tent,4.96,2.6950670127803074,2.6600830343972315,2.0
workings,2.59,3.1893287943421993,3.1991642791754358,2.142857142857143
loiterer,4.21,3.4609294751908695,3.4455546967631263,2.571428571428571
giblets,4.58,3.0987952340593092,3.100421171387823,2.0
irrigation,4.0,3.0987952340593092,3.097190304291201,2.0
dissembler,3.27,3.2798623546250893,3.2480684811879006,2.571428571428571
continuity,2.03,3.0987952340593092,3.097190304291201,2.0
mainframe,3.86,3.2798623546250893,3.297907386963049,2.428571428571429
cleanness,3.61,2.9177281134935296,2.8997040887159753,1.8571428571428572
camping,4.0,3.1893287943421993,3.195933412078814,2.142857142857143
grape,5.0,3.3788254407841305,3.495791369408599,3.0
abolition,2.43,3.2798623546250893,3.2946765198664267,2.2857142857142856
disqualification,1.89,3.008261673776419,2.998447196503588,1.8571428571428572
hatch,4.46,2.9177281134935296,2.902934955812597,1.7142857142857144
coinage,3.88,2.6075361667787558,2.561384058733527,2.0
glaucoma,4.23,3.2798623546250893,3.2946765198664267,2.571428571428571
prostitute,4.28,3.206769639115461,3.168347747096307,2.571428571428571
sons,4.43,3.4985042976443523,3.4865367892903185,2.857142857142857
catcher,4.44,3.732530156039539,3.7417840201259653,3.0
dormancy,1.76,2.7366609929277494,2.7022178731407496,1.7142857142857144
partnership,2.82,3.008261673776419,2.998447196503588,2.0
fearlessness,2.03,2.7742358153812323,2.7431999656679418,1.7142857142857144
delight,2.3,2.8271945532106395,2.8009609809283624,1.8571428571428572
accomplishment,2.5,2.3991590817214012,2.3341114218721684,1.8571428571428572
deceiver,2.66,2.8853576575217534,2.8177902539057684,2.428571428571429
lipstick,4.9,3.2798623546250893,3.297907386963049,2.2857142857142856
town,4.64,3.0987952340593092,3.100421171387823,2.428571428571429
handler,3.21,3.2798623546250893,3.2480684811879006,2.428571428571429
bobcat,4.93,3.9135972766053198,3.989109141476339,3.2857142857142856
aversion,1.85,3.008261673776419,2.998447196503588,1.8571428571428572
natives,4.0,2.7450905188039005,2.6648037464160916,2.142857142857143
platoon,4.48,3.1893287943421993,3.195933412078814,2.142857142857143
density,2.52,2.8271945532106395,2.8009609809283624,2.0
pantyhose,5.0,3.5514630354737595,3.5941367103258877,2.7142857142857144
tact,1.76,3.0458364962299025,3.0394292890307804,2.142857142857143
squeaker,3.58,2.9177281134935296,2.902934955812597,1.7142857142857144
spittle,4.52,3.2269036167956826,3.3300933344066967,2.428571428571429
madman,3.63,3.1601834977558143,3.117537192826964,2.428571428571429
fern,5.0,2.6037934373862672,2.5605328072158278,2.2857142857142856
extrovert,2.23,3.1893287943421993,3.1493253734002877,2.142857142857143
blankness,2.74,3.008261673776419,2.998447196503588,1.8571428571428572
raindrop,4.89,3.008261673776419,2.998447196503588,1.8571428571428572
lens,4.64,2.7742358153812323,2.746430832764564,2.142857142857143
airfare,3.93,3.2798623546250893,3.2946765198664267,2.2857142857142856
heft,2.72,3.0987952340593092,3.097190304291201,2.0
auditor,3.38,3.1363700565127925,3.091564358139867,2.2857142857142856
distillery,4.41,3.0987952340593092,3.100421171387823,2.142857142857143
veracity,1.5,3.1893287943421993,3.195933412078814,2.142857142857143
impairment,2.48,2.7742358153812323,2.7431999656679418,1.8571428571428572
redevelopment,2.14,3.1893287943421993,3.195933412078814,2.2857142857142856
balm,3.68,3.9135972766053198,4.079056104180408,3.4285714285714284
jig,3.85,3.008261673776419,2.998447196503588,1.8571428571428572
marbles,4.96,3.1893287943421993,3.195933412078814,2.142857142857143
retiree,3.93,3.1893287943421993,3.1493253734002877,2.2857142857142856
puck,4.5,3.1893287943421993,3.195933412078814,2.142857142857143
midnight,3.14,3.2798623546250893,3.2946765198664267,2.2857142857142856
insignificance,1.73,2.888582816907144,2.8679159081426517,2.0
historian,3.9,3.1893287943421993,3.1493253734002877,2.428571428571429
neurosurgery,4.15,3.2798623546250893,3.2946765198664267,2.2857142857142856
situation,2.03,2.2632774208030657,2.18590806558323,1.5714285714285714
tambourine,4.86,3.3703959149079794,3.396650494750662,2.428571428571429
lettering,4.41,2.7366609929277494,2.7022178731407496,1.7142857142857144
homeowner,3.93,3.1893287943421993,3.1493253734002877,2.2857142857142856
wrongdoer,3.5,2.5898108667450748,2.4954433968165484,2.2857142857142856
esophagi,3.76,3.2798623546250893,3.297907386963049,2.2857142857142856
dropper,3.79,3.3703959149079794,3.396650494750662,2.428571428571429
cowskin,4.81,3.5514630354737595,3.6840836730299564,2.7142857142857144
scrubber,4.52,3.2798623546250893,3.2480684811879006,2.2857142857142856
glucose,3.96,4.065519100584715,3.8642163290436793,3.857142857142857
sternum,4.69,3.2798623546250893,3.297907386963049,2.2857142857142856
puree,4.16,3.008261673776419,3.00167806360021,1.8571428571428572
stockings,4.62,3.2269036167956826,3.2401463717026284,2.571428571428571
skinhead,4.04,3.5514630354737595,3.5442978045507396,2.7142857142857144
reprisal,2.16,3.1893287943421993,3.195933412078814,2.142857142857143
stringency,1.5,3.0987952340593092,3.097190304291201,2.0
commentator,4.15,3.1893287943421993,3.1493253734002877,2.2857142857142856
gambler,4.03,2.7856005730631974,2.7089872364096963,2.142857142857143
haircut,4.77,3.0987952340593092,3.100421171387823,2.2857142857142856
bargainer,3.29,3.063277341012218,3.0118436240482733,2.571428571428571
music,4.31,2.069761616676229,1.9748443247411878,1.5714285714285714
slowness,2.62,2.9177281134935296,2.8997040887159753,1.8571428571428572
warehouse,4.69,3.0987952340593092,3.100421171387823,2.142857142857143
hematoma,3.33,3.5514630354737595,3.6840836730299564,2.7142857142857144
neurology,2.5,3.4609294751908695,3.4921627354416525,2.571428571428571
hurdler,3.81,3.3703959149079794,3.3468115889755135,2.428571428571429
doorknocker,4.7,3.0987952340593092,3.100421171387823,2.0
elopement,2.48,3.008261673776419,2.998447196503588,1.8571428571428572
daughter,4.79,3.5514630354737595,3.5442978045507396,2.857142857142857
breathlessness,2.76,3.1893287943421993,3.195933412078814,2.142857142857143
unworthiness,1.73,2.7366609929277494,2.7022178731407496,1.7142857142857144
landscaping,4.21,3.732530156039539,3.7883920588044915,3.0
firmware,3.32,3.0987952340593092,3.097190304291201,2.0
gingivitis,4.03,3.4609294751908695,3.4921627354416525,2.571428571428571
option,2.39,2.8761341333460875,2.8543383828758353,2.142857142857143
reallocation,2.34,3.0987952340593092,3.097190304291201,2.0
meteorology,2.63,3.008261673776419,2.998447196503588,1.8571428571428572
modernization,2.41,3.2798623546250893,3.2946765198664267,2.2857142857142856
netting,4.39,2.9553029359470124,2.94391704833979,2.0
messaging,3.41,3.1893287943421993,3.195933412078814,2.142857142857143
dialogue,3.0,3.0987952340593092,3.097190304291201,2.0
punctuality,2.54,3.0987952340593092,3.097190304291201,2.0
tachometer,3.93,3.1893287943421993,3.1991642791754358,2.2857142857142856
agnostic,2.0,3.1893287943421993,3.1493253734002877,2.142857142857143
blast,3.9,3.1893287943421993,3.195933412078814,2.142857142857143
roofing,4.66,3.1893287943421993,3.1991642791754358,2.142857142857143
screech,3.77,3.0987952340593092,3.097190304291201,2.0
flicker,3.59,3.008261673776419,2.998447196503588,1.8571428571428572
dehydration,3.52,3.008261673776419,2.998447196503588,1.8571428571428572
abundance,2.21,2.7637812517584495,2.7317973863412313,2.0
opportunist,2.72,3.206769639115461,3.168347747096307,2.571428571428571
affiliation,1.93,2.9177281134935296,2.8997040887159753,1.7142857142857144
bastard,3.14,3.3703959149079794,3.3468115889755135,2.428571428571429
tusk,4.76,3.3703959149079794,3.4865974574547307,2.428571428571429
generalization,1.93,3.2798623546250893,3.2946765198664267,2.2857142857142856
signage,3.85,2.8271945532106395,2.8009609809283624,1.5714285714285714
candlestick,4.93,3.0696499374729243,3.0686329908144994,2.2857142857142856
bowl,4.87,2.979116377190034,2.9698898830268865,2.142857142857143
blossom,4.26,2.7916766601635477,2.765453206460583,2.142857142857143
investigator,4.37,3.0696499374729243,3.0187940850393513,2.2857142857142856
web,4.37,2.4650603120790793,2.409219416874533,1.4285714285714286
refusal,2.81,2.8647693756641224,2.841943073455555,2.0
sustainability,1.69,2.8271945532106395,2.8009609809283624,1.5714285714285714
sisterhood,2.53,2.8271945532106395,2.8009609809283624,1.5714285714285714
cloth,4.9,2.179902491359967,2.098203597549559,1.7142857142857144
bureaucrat,3.86,3.173944878975329,3.132546450667059,2.571428571428571
caller,3.96,3.3703959149079794,3.3468115889755135,2.428571428571429
